field,turbine,mode,power_mape,torque_mape,baseline_power_mape,samples
WF_2,54,all_fit_diagnostic,0.22713972733926086,5.70030778772654,0.21438544103713816,1999
WF_2,54,chronological_holdout,0.2251023584349289,5.704119270123108,0.22780607192243937,600
WF_2,55,all_fit_diagnostic,0.2180270762048875,5.677952153683447,0.21160987762912944,1999
WF_2,55,chronological_holdout,0.21544937324023142,5.670718511837531,0.2087565787061063,600
WF_2,56,all_fit_diagnostic,0.21401725286446363,5.777866785029619,0.20076465774491106,1999
WF_2,56,chronological_holdout,0.22739643883352284,5.831498495957091,0.2182495991197858,600
WF_2,57,all_fit_diagnostic,0.19270286634032882,5.7134692732794905,0.19465590825085466,1999
WF_2,57,chronological_holdout,0.19954142339954514,5.729114049790562,0.21754046336784938,600
WF_2,58,all_fit_diagnostic,0.20845210640210984,5.725324414965298,0.2024348306165363,1999
WF_2,58,chronological_holdout,0.2015386742770534,5.725642617593533,0.19075486869792393,600
WF_2,59,all_fit_diagnostic,0.20953983825879596,5.64340806686761,0.2026301942445591,1999
WF_2,59,chronological_holdout,0.19785255166612772,5.605147150659836,0.18607872264661174,600
WF_2,60,all_fit_diagnostic,0.20313127775426812,5.708595459505675,0.19819617476528575,1999
WF_2,60,chronological_holdout,0.19561189629034806,5.771073146465027,0.17656879711647608,600
WF_2,61,all_fit_diagnostic,0.20853146207654763,5.710401026127174,0.2020198701734571,1999
WF_2,61,chronological_holdout,0.22682396453983425,5.709796235659503,0.23197836867909163,600
WF_2,62,all_fit_diagnostic,0.2124018984728035,5.690539816927526,0.20269336114703745,1999
WF_2,62,chronological_holdout,0.22849508855362832,5.614039441955619,0.2046386403381228,600
WF_2,63,all_fit_diagnostic,0.22818370548213138,5.705335792366847,0.21449375630425743,1999
WF_2,63,chronological_holdout,0.22730348915971219,5.733144793789504,0.19870677827005145,600
WF_2,64,all_fit_diagnostic,0.1733777215694883,5.740723709900917,0.18148924892489518,1999
WF_2,64,chronological_holdout,0.1846926824961886,5.745939876570297,0.18798277063515567,600
WF_2,65,all_fit_diagnostic,0.20592518999134676,5.69310316762036,0.20089381689237878,1999
WF_2,65,chronological_holdout,0.21418547542523436,5.682895525066996,0.2155223429405539,600
WF_2,66,all_fit_diagnostic,0.20947020154222593,5.714510277642183,0.2023518725556838,1999
WF_2,66,chronological_holdout,0.20622651223251615,5.689260558391491,0.20109882701701193,600
WF_2,67,all_fit_diagnostic,0.22750339913843762,5.685633780653775,0.2084825231013612,1999
WF_2,67,chronological_holdout,0.22263822243152692,5.689418957304092,0.19628941611294295,600
WF_2,68,all_fit_diagnostic,0.2044278924695624,5.658853829813968,0.19952148871165537,1999
WF_2,68,chronological_holdout,0.2041551826218579,5.6221658888064745,0.18649920878188664,600
WF_2,69,all_fit_diagnostic,0.20772917899928445,5.735468027343766,0.20276451159315947,1999
WF_2,69,chronological_holdout,0.217961457039,5.793848967258763,0.21832613896667843,600
WF_2,70,all_fit_diagnostic,0.18521670068152868,5.702929917410606,0.18872384278261523,1999
WF_2,70,chronological_holdout,0.17886395586890344,5.629863953144361,0.18557497690373342,600
WF_2,71,all_fit_diagnostic,0.20375687966539885,5.707870267143783,0.20080043966437588,1999
WF_2,71,chronological_holdout,0.21007848279189337,5.80250888646218,0.22502742609990656,600
WF_2,72,all_fit_diagnostic,0.2170307987327473,5.715131379422245,0.20797180337882604,1999
WF_2,72,chronological_holdout,0.21201874895783193,5.713592521150043,0.19896495611594353,600
WF_2,73,all_fit_diagnostic,0.19465373562503613,5.719617907277812,0.19478247073320767,1999
WF_2,73,chronological_holdout,0.22024405715235176,5.752771786831323,0.21004394715696625,600
WF_2,74,all_fit_diagnostic,0.1920704297891264,5.712607727127625,0.19430714189814546,1999
WF_2,74,chronological_holdout,0.1853759455266323,5.695685770612431,0.18064382116128663,600
WF_2,75,all_fit_diagnostic,0.21720858103346524,5.688514652059496,0.20555821177425607,1999
WF_2,75,chronological_holdout,0.22180582133676527,5.726940157728736,0.21427323620354338,600
WF_2,76,all_fit_diagnostic,0.19744532899248274,5.681707190311273,0.19674984880574228,1999
WF_2,76,chronological_holdout,0.19621705944931736,5.697692217338068,0.19117961512193418,600
WF_2,77,all_fit_diagnostic,0.2215229255284429,5.734327045939553,0.2117299424614375,1999
WF_2,77,chronological_holdout,0.21210201682190472,5.743584545240391,0.21319978791371777,600
WF_2,78,all_fit_diagnostic,0.21535395330865115,5.703342111704723,0.20994988024767153,1999
WF_2,78,chronological_holdout,0.22239140662115542,5.683129073771858,0.2224410662918313,600
WF_2,79,all_fit_diagnostic,0.20667269298221083,5.716139815937249,0.19901774707849787,1999
WF_2,79,chronological_holdout,0.20268757951288652,5.647134878246568,0.1831236682545824,600
WF_2,80,all_fit_diagnostic,0.19313484257290436,5.73844767217755,0.19209221155100006,1999
WF_2,80,chronological_holdout,0.20375488738542352,5.74062182824017,0.19815787926137193,600
WF_2,81,all_fit_diagnostic,0.21627029030603726,5.722863982045615,0.20982679955938474,1999
WF_2,81,chronological_holdout,0.2165172675953786,5.753863367860145,0.20339109109291983,600
WF_2,82,all_fit_diagnostic,0.21424494838677505,5.683397546926501,0.20838265361817382,1999
WF_2,82,chronological_holdout,0.22394444573305733,5.752188384120248,0.22896421701824723,600
WF_2,83,all_fit_diagnostic,0.19685304198639825,5.707169884648824,0.19536761600542793,1999
WF_2,83,chronological_holdout,0.2028074404021945,5.741136926810019,0.19523871669531231,600
WF_2,84,all_fit_diagnostic,0.21469447014373189,5.702746931590498,0.2047169098983586,1999
WF_2,84,chronological_holdout,0.20451096122145992,5.656534844832815,0.1916951716794123,600
WF_2,85,all_fit_diagnostic,0.25031453701650497,5.71711490886269,0.22996315668087705,1999
WF_2,85,chronological_holdout,0.28751383756568966,5.752159776243699,0.2798807323711266,600
WF_2,86,all_fit_diagnostic,0.21548278863254816,5.690828710883367,0.20347136583735315,1999
WF_2,86,chronological_holdout,0.21959168551827823,5.6749188282281295,0.2211466424781538,600
WF_2,87,all_fit_diagnostic,0.1942810455954388,5.700592131145498,0.19047201314655623,1999
WF_2,87,chronological_holdout,0.22301162262260413,5.720629082435972,0.23110825128746107,600
WF_2,88,all_fit_diagnostic,0.2169543451674945,5.710167726860218,0.2125220135784514,1999
WF_2,88,chronological_holdout,0.21616985453377205,5.715561497205172,0.2228606537541014,600
WF_2,89,all_fit_diagnostic,0.20936070021706946,5.717537722987607,0.2010568304752677,1999
WF_2,89,chronological_holdout,0.2155268754000191,5.7835433307445365,0.21872874721236757,600
WF_2,90,all_fit_diagnostic,0.1977678715879552,5.683789229395106,0.1996883901710552,1999
WF_2,90,chronological_holdout,0.181340389561346,5.692697345781694,0.18177940558881656,600
WF_2,91,all_fit_diagnostic,0.2051640762757946,5.723905360615647,0.19930775263318326,1999
WF_2,91,chronological_holdout,0.18957066172176684,5.725872173519645,0.16726756895181272,600
WF_2,92,all_fit_diagnostic,0.17359525933440104,5.686423676466747,0.17718413014136433,1999
WF_2,92,chronological_holdout,0.17747377004085152,5.70392760229353,0.18373295581673887,600
WF_2,93,all_fit_diagnostic,0.21282162560416354,5.68866907638074,0.2076224914523249,1999
WF_2,93,chronological_holdout,0.21209025243406754,5.631771530023907,0.20237102770026788,600
WF_2,94,all_fit_diagnostic,0.19803942974702596,5.718831453520006,0.19512485309978608,1999
WF_2,94,chronological_holdout,0.20957852733908183,5.7289145468417635,0.21193095102377602,600
WF_2,95,all_fit_diagnostic,0.23421722953985286,5.73587632169369,0.22104692409599208,1999
WF_2,95,chronological_holdout,0.22697524201159475,5.647555374401894,0.20932803261026972,600
WF_2,96,all_fit_diagnostic,0.20631726212097948,5.685758748949331,0.20150201215337413,1999
WF_2,96,chronological_holdout,0.19876148718080264,5.6678643097322166,0.19673174530756452,600
WF_2,97,all_fit_diagnostic,0.2263859997866753,5.728507500490813,0.22169268831650515,1999
WF_2,97,chronological_holdout,0.2269368075762061,5.738407692382159,0.23038840123725352,600
WF_2,98,all_fit_diagnostic,0.24164010024305846,5.706986833946679,0.22270219162375374,1999
WF_2,98,chronological_holdout,0.23922963708262976,5.743896562170811,0.21871872052650002,600
WF_2,99,all_fit_diagnostic,0.17949912583998054,5.683355406928501,0.18204871709125814,1999
WF_2,99,chronological_holdout,0.17132059263224442,5.743100543557854,0.16818958088209035,600
WF_2,100,all_fit_diagnostic,0.20406639899586448,5.66888031863453,0.1956369658808753,1999
WF_2,100,chronological_holdout,0.19870400668237,5.665139718355016,0.19655751008857508,600
